ICD Code,Indication,Active ingredient
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,"AMOXICILLIN, CLAVULANIC ACID"
"L01, L08",Impetigo and Ecthyma,FLUCLOXACILLIN
"L01, L08",Impetigo and Ecthyma,FLUCLOXACILLIN
"L01, L08",Impetigo and Ecthyma,FLUCLOXACILLIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,ERYTHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN 
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN 
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN 
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN 
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,CLARITHROMYCIN
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,DOXYCYCLINE
"L01, L08",Impetigo and Ecthyma,CLINDAMYCIN 
"L01, L08",Impetigo and Ecthyma,CLINDAMYCIN 
"L01, L08",Impetigo and Ecthyma,CLINDAMYCIN 
"L01, L08",Impetigo and Ecthyma,CLINDAMYCIN 
"L01, L08",Impetigo and Ecthyma,CLINDAMYCIN 
"L01, L08",Impetigo and Ecthyma,CLINDAMYCIN 
"L01, L08",Impetigo and Ecthyma,CLINDAMYCIN 
"L01, L08",Impetigo and Ecthyma,CLINDAMYCIN 
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,FUSIDIC ACID
"L01, L08",Impetigo and Ecthyma,MUPIROCIN (PSEUDONOMIC ACID)
"L01, L08",Impetigo and Ecthyma,"SULFAMETHOXAZOLE, TRIMETHOPRIM"
"L01, L08",Impetigo and Ecthyma,"SULFAMETHOXAZOLE, TRIMETHOPRIM"
"L01, L08",Impetigo and Ecthyma,"SULFAMETHOXAZOLE, TRIMETHOPRIM"
"L01, L08",Impetigo and Ecthyma,"SULFAMETHOXAZOLE, TRIMETHOPRIM"
"L01, L08",Impetigo and Ecthyma,"SULFAMETHOXAZOLE, TRIMETHOPRIM"
"L01, L08",Impetigo and Ecthyma,"SULFAMETHOXAZOLE, TRIMETHOPRIM"
"L01, L08",Impetigo and Ecthyma,"SULFAMETHOXAZOLE, TRIMETHOPRIM"
"L01, L08",Impetigo and Ecthyma,"SULFAMETHOXAZOLE, TRIMETHOPRIM"
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,LOPERAMIDE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,LOPERAMIDE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,LOPERAMIDE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,LOPERAMIDE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON HCL.DIHYDRATE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON HCL.DIHYDRATE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON HCL.DIHYDRATE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON HYDROCHLORIDE DIHHYDRATE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON HYDROCHLORIDE DIHYDRATE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON HYDROCHLORIDE DIHHYDRATE
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON (AS HCL DIHYDRATE)
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON (AS HCL DIHYDRATE)
A04.9,Infectious bacterial diarrhoea- Ancillary treatment    ,ONDANSETRON
A04.9,Infectious diarrhoea-Supportive treatment,ELECTROLYTE FOR ORAL REHYDRATION
A04.9,Infectious diarrhoea-Supportive treatment,ELECTROLYTE FOR ORAL REHYDRATION
A04.9,Infectious diarrhoea-Supportive treatment,ELECTROLYTE FOR ORAL REHYDRATION
A04.9,Infectious diarrhoea-Supportive treatment,ELECTROLYTE FOR ORAL REHYDRATION
A04.9,Infectious diarrhoea-Supportive treatment,ORAL REHYDRATION SALTS
A04.9,Infectious diarrhoea-Supportive treatment,ORAL REHYDRATION SALTS
A04.9,Infectious diarrhoea-Supportive treatment,ORAL REHYDRATION SALTS
A04.9,Infectious diarrhoea-Supportive treatment,ORAL REHYDRATION SALTS
A04.9,Infectious diarrhoea-Supportive treatment,ORAL REHYDRATION SALTS
A04.9,Infectious diarrhoea-Supportive treatment,"LACTATED RINGER (SODIUM CHLORIDE, POTASIUM CHLORIDE, CALCIUM CHLORIDE DIHYDRATE, SODIUM LACTATE)"
A04.9,Infectious diarrhoea-Supportive treatment,"LACTATED RINGER (SODIUM CHLORIDE, POTASIUM CHLORIDE, CALCIUM CHLORIDE DIHYDRATE, SODIUM LACTATE)"
A04.9,Infectious diarrhoea-Supportive treatment,"LACTATED RINGER (SODIUM CHLORIDE, POTASIUM CHLORIDE, CALCIUM CHLORIDE DIHYDRATE, SODIUM LACTATE)"
A04.9,Infectious diarrhoea-Supportive treatment,LACTATED RINGER
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
A04.9,Infectious diarrhoea-Supportive treatment,SODIUM CHLORIDE
"J09, J10, J11",Influenza,OSELTAMIVIR
"J09, J10, J11",Influenza,OSELTAMIVIR
"J09, J10, J11",Influenza,OSELTAMIVIR PHOSPHATE
"J09, J10, J11",Influenza,ZANAMIVIR
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,PARACETAMOL
"J09, J10, J11",Influenza-Symptomatic treatment ,"PARACETAMOL, SODIUM BICARBONATE"
"J09, J10, J11",Influenza-Symptomatic treatment ,"PARACETAMOL, SODIUM BICARBONATE"
"J09, J10, J11",Influenza-Symptomatic treatment ,"PARACETAMOL, VITAMIN-C (ASCORBIC ACID)"
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC EPOLAMINE
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC POTASSIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,DICLOFENAC SODIUM
"J09, J10, J11",Influenza-Symptomatic treatment ,"DICLOFENAC SODIUM, LIDOCAINE HYDROCHLORIDE"
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,IBUPROFEN
"J09, J10, J11",Influenza-Symptomatic treatment ,H1N1 INFLUENZA VACCINE INACTIVATED
"J09, J10, J11",Influenza-Symptomatic treatment ,INFLUENZA VACCINE
"J09, J10, J11",Influenza-Symptomatic treatment ,INFLUENZA VACCINE
"J09, J10, J11",Influenza-Symptomatic treatment ,INFLUENZA VACCINE
"J09, J10, J11",Influenza-Symptomatic treatment ,INFLUENZA VACCINE
"J09, J10, J11",Influenza-Symptomatic treatment ,INFLUENZA VACCINE
"J09, J10, J11",Influenza-Symptomatic treatment ,INFLUENZA VACCINE (SPILIT VIRION)
G47,Insomnia ,Lorazepam
G47,Insomnia ,Lorazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Diazepam
G47,Insomnia ,Nitrazepam
G47,Insomnia ,Zolpidem
G47,Insomnia ,Zolpidem
G47,Insomnia ,Zolpidem
